Target,Candidate,Correlation_All,High_Vol_Count,Correlation_High_Vol,Distance
AZI,AGI,0.060798205810142,17,0.10824413899920171,1
AZI,AI,0.1041006799596121,17,-0.09471794220952977,1
AZI,AII,0.02506783743878914,12,-0.057564102663986226,1
AZI,AIZ,-0.022916098590516742,17,-0.11811318131736205,1
AZI,ARI,-0.035662648890615975,17,-0.33441310307847394,1
AZI,ATI,0.015698228603799547,17,0.3349383117488138,1
AZI,AWI,-0.00973602739946871,17,-0.06625370642270387,1
AZI,AYI,0.021320186852509658,17,-0.3130442639227753,1
AZI,AZO,-0.02622943981693236,17,-0.2961654502651107,1
AZI,AZZ,0.01658886533733013,17,-0.022147998611297834,1
RXRX,LXRX,0.273068001663372,19,0.14757413367281946,1
RXRX,RPRX,0.10283375847461575,19,0.37439923656384455,1
RXRX,XRX,0.3026502139356113,19,0.37001385625439587,1
RXRX,RHRX,0.507548180722387,19,0.47418365699566467,1
RXRX,RRX,0.40256950704989747,19,0.5747667671101526,1
MIMI,MIGI,0.05800666551965223,15,0.039208906014232194,1
MIMI,MYMI,0.056977785882348544,15,0.11138140398246582,1
MIMI,WIMI,0.10377234645642021,15,0.3262885231593624,1
MIMI,LIMI,-0.04383575524654635,15,0.11041679770049669,1
MIMI,MMI,-0.03708850235219194,15,-0.41898766473375615,1
ACHR,ACHC,0.13000317975649814,19,0.45653338134033494,1
ACHR,ACMR,0.34943124994185226,19,0.25049615645230616,1
ACHR,AEHR,0.36120696151238757,19,0.3936998377021428,1
ACHR,ATHR,-0.01271317475863674,14,-0.5061991889076036,1
ACHR,CHR,0.09634935589778473,19,0.4224690325434207,1
ACHR,ICHR,0.4117942378110922,19,0.584785635435917,1
ACHR,ACR,0.21615440170098332,19,-0.07841207433278377,1
ACHR,AHR,0.18443217753033941,19,0.012697245914664082,1
ACHR,ASHR,0.18235881733212483,19,0.2674892582670154,1
ACHR,SCHR,-0.12491355591226852,19,-0.11868023394341597,1
AMD,AEMD,0.09617487181521929,16,0.06548825124520906,1
AMD,AIMD,0.12117795482832314,16,-0.019988598357853906,1
AMD,AMOD,0.08209345984629632,16,0.18443218075670895,1
AMD,AMWD,0.1424406917952859,16,0.08880552188389808,1
AMD,VMD,0.13754174373175676,16,0.021609435674923086,1
AMD,AD,0.15543648135489613,16,0.37845138745232687,1
AMD,ADM,0.12162593685403415,16,0.6993648476455351,1
AMD,AGD,0.40012521207605767,16,0.5664886627372956,1
AMD,AM,0.23658524879530668,16,0.4130098303985441,1
AMD,AMC,0.20974467063256094,16,0.32117605984574976,1
AMD,AME,0.34493517658789036,16,0.6137545886498038,1
AMD,AMG,0.47779985024870036,16,0.7151400294823375,1
AMD,AMN,0.14618622360899308,16,0.5201128561077626,1
AMD,AMP,0.4319519388495647,16,0.6806711808176394,1
AMD,AMR,0.16624926175950783,16,0.44589446868227456,1
AMD,AMS,0.055167848685892626,16,0.11524711356672551,1
AMD,AMT,-0.1399088458648668,16,0.02040037939249566,1
AMD,AOD,0.5837112631837511,16,0.6841337866556547,1
AMD,AOMD,0.0037461783776743802,5,0.38725588979897535,1
AMD,APD,0.22523723788633856,16,0.7459819838107907,1
AMD,AVD,0.1022055802821504,16,0.4736253084724938,1
AMD,BAMD,0.28346711163616883,16,0.7057589428304709,1
AMD,EMD,0.3814537366411179,16,0.565129834400152,1
AMD,MD,0.11506214613887152,16,0.22110474234556485,1
AMD,MMD,0.1583426899049281,16,0.25241588679866617,1
AMD,RMD,0.26839608646484925,16,0.6545968639225492,1
PLTD,PLTK,-0.14789931536908718,25,-0.3218610707414788,1
PLTD,BLTD,0.056082277743783486,13,0.3676049000527693,1
PLTD,PLD,-0.18756870323429803,25,0.04895167712190768,1
PLTD,TLTD,-0.45112457023007996,25,-0.41317262856160974,1
BTBT,BTBD,0.12993008247655619,14,-0.13558575340458973,1
BTBT,BBT,0.2365308263429985,14,-0.21163882837714726,1
BTBT,BDBT,-0.05966958589957256,5,-0.1349334411945016,1
BTBT,TBT,0.07336324774292335,14,0.3198450102696852,1
ATPC,ASPC,-0.32680004706126076,11,-0.7857485116170099,1
ATPC,ATEC,-0.015480511485385358,11,-0.5022204928801323,1
ATPC,ATLC,0.02754875153065349,11,0.13217849417627742,1
ATPC,ATRC,0.009310495209835488,11,-0.11831248420446208,1
ATPC,TPC,-0.015277739936499661,11,0.44505356764676834,1
IREN,IRON,0.14848761196313784,10,0.4644822146653207,1
IREN,AREN,0.1576186905812362,10,0.024639885768859077,1
MSFT,MCFT,0.22507320391533958,16,0.07131933691309454,1
RZLV,RZLT,0.15369495641876996,16,0.4982840234295769,1
RZLV,RZLVW,,0,,1
RZLV,RVLV,0.22536782936425476,16,0.30617449110328493,1
ECDA,BCDA,0.08410103246905123,18,0.1320236242495298,1
ECDA,ECDAW,,0,,1
ECDA,EUDA,-0.04959347700536985,18,-0.12417244604173412,1
CDE,CDT,0.05294610555242314,15,0.3104666798059618,1
CDE,CDW,0.20488381841950143,15,0.3549159531600968,1
CDE,CME,0.019308166964775986,15,0.018977783515970167,1
CDE,CRE,0.07269257630566878,4,0.9494333240344143,1
CDE,CUE,0.12743742860945304,15,0.00046694950320039116,1
CDE,CADE,0.2054127722599778,15,0.2613053991916875,1
CDE,CAE,0.22098819748253837,15,0.355400303104402,1
CDE,CDRE,0.2266892855655946,15,0.3857183942670661,1
CDE,CE,0.2183227970125251,15,0.6286369679597483,1
CDE,CEE,0.28057064672707277,15,0.13834838764199348,1
CDE,CHE,0.03824868054628343,15,-0.4363012859907953,1
CDE,COE,0.06250044689743887,15,0.14763936009005033,1
CDE,CVE,0.33307634459064495,15,0.3984257625739669,1
CDE,CXE,-0.0020277573633202283,15,-0.16188124464558243,1
CDE,DE,0.09777187880169581,15,0.3999328388356107,1
CDE,GDE,0.5798821588234523,15,-0.0909822390755705,1
CDE,IDE,0.2702868596631026,15,0.22909063746551117,1
CDE,VDE,0.23966269801632686,15,0.17431168547577697,1
CIFR,CIFRW,,0,,1
CIFR,RIFR,0.11370654409083672,10,-0.0292884452599675,1
CIFR,CFR,0.3138966435625729,16,0.1247037804065234,1
CIFR,CITR,0.03255309941717168,0,,1
CIFR,XIFR,0.18659907197878492,16,0.42193139231063914,1
WMT,WCT,-0.03123515590729235,12,-0.6231522102783015,1
WMT,WMG,0.16079257944115466,12,0.2926167705526016,1
WMT,YMT,-0.20826922866122285,6,0.30653603736955914,1
WMT,AMT,0.16260936910582338,12,-0.1250631921783663,1
WMT,CMT,0.15520776846494438,12,0.5223533396025054,1
WMT,KMT,0.0705022523176925,12,0.06540347175816245,1
WMT,LMT,0.11373387201921763,12,0.34796520930759234,1
WMT,MMT,0.17686788028809386,12,0.30558716725905744,1
WMT,MT,0.26887639692734494,12,0.5726072652702978,1
WMT,NMT,0.14977565188489225,12,0.14869548141390995,1
WMT,PMT,0.22476303438545991,12,0.41547016651024177,1
WMT,RMT,0.32091794537826845,12,0.5145184157973425,1
WMT,WAT,0.1854012143093424,12,0.44874700871445916,1
WMT,WIT,0.2535263082790714,12,0.2446090188982884,1
WMT,WM,0.4033258308416211,12,0.5014231355451914,1
WMT,WMB,0.20895845763966298,12,0.23353597722452124,1
WMT,WMK,0.3230996010784587,12,0.6157613166003586,1
WMT,WMS,0.2094559667358335,12,0.6122016437764694,1
WMT,WST,0.09202611990269041,12,0.31944973913888314,1
WMT,WT,0.27956784428249354,12,0.49523838612460275,1
WMT,WTM,0.15244930926292877,12,0.08298277494147928,1
CPNG,CING,0.13446800312553536,22,0.20017247682234185,1
CPNG,CANG,0.27201093727979947,22,0.21161463473028755,1
CPNG,CGNG,0.5441635900467157,22,0.47350969692888434,1
LUNR,LMNR,0.2614472125157096,13,0.09761488828563544,1
LUNR,LUNG,0.1505149477356544,13,0.32821469612243875,1
LUNR,GUNR,0.3076092894028083,13,0.2768586919834535,1
WULF,WOLF,0.265537352172119,1,,1
ASTS,ABTS,-0.1275141081344341,18,0.02624328948387922,1
ASTS,ALTS,0.22408796388839902,18,0.2718022478736843,1
ASTS,ASNS,0.11072768112447404,18,0.1300206257073465,1
ASTS,ASPS,0.14528294196708236,18,0.2824469338822834,1
ASTS,ASST,0.04913515058783083,18,-0.15161499239383683,1
ASTS,ASTC,0.170083506043992,18,-0.022728699432443152,1
ASTS,ASTE,0.22623633259678622,18,0.33290794929611733,1
ASTS,ASTH,0.018876881094687336,18,-0.03415011430470217,1
ASTS,ASTI,0.19217814381882628,18,0.5592394907380349,1
ASTS,ASYS,0.17713221517502029,18,-0.2592814847520244,1
ASTS,NSTS,0.0825658213507879,18,0.11311118357918468,1
ASTS,SATS,0.16079375953892755,18,-0.09891246303447918,1
ASTS,ATS,0.3590721073696221,18,0.3432715377663651,1
ASTS,VSTS,0.1863589722907311,18,0.33117499570193526,1
APLD,APLS,0.30169995326800647,13,0.6770543448840696,1
APLD,APLT,0.15693046617732456,13,0.3725574706170485,1
APLD,PALD,-0.10252336259866184,8,-0.25997071987437737,1
APLD,UPLD,0.04126679556709815,13,-0.13879638646146336,1
APLD,ABLD,0.20805600907141772,13,0.13617791942272495,1
APLD,APD,0.09910073920707474,13,0.16139081384220477,1
APLD,JPLD,-0.09668749150665842,13,-0.3054690735198491,1
APLD,PLD,0.10767175380977623,13,-0.013466561724363444,1
TSDD,MSDD,0.3493352609732497,13,-0.3955031023724823,1
TSDD,SDD,0.5866435473059824,23,0.38556956070203774,1
BBD,BLBD,0.08752883565786504,12,-0.1807877862104326,1
BBD,BND,0.09256078328909417,12,-0.2562567290256213,1
BBD,BTBD,0.029872740137380095,12,-0.1175643682194747,1
BBD,WBD,0.18612352872424504,12,0.02175925129352379,1
BBD,BB,0.1875348389569798,12,0.3323828432514695,1
BBD,BBDC,0.24513997873134252,12,0.24486032127583257,1
BBD,BBT,0.17202579611843546,12,0.38190816687883106,1
BBD,BBU,0.2527982570840327,12,0.5013067505902542,1
BBD,BBW,0.11770607527693132,12,0.25976666640257573,1
BBD,BBY,0.15983122121297655,12,0.21126972669842983,1
BBD,BCD,0.22639935047347703,12,-0.023255025992565917,1
BBD,BKD,0.201200750505795,12,0.11070602611415017,1
BBD,BLD,0.1769167013772078,12,0.6223123413014522,1
BBD,BUD,0.23872886963623996,12,0.6184037744803261,1
BBD,BYD,0.21520876168580613,12,0.3600140677827521,1
BBD,DBD,0.2410271044341927,12,0.5410643255796893,1
BBD,IBD,0.08273931772251293,12,-0.3382875692330746,1
BBD,PBD,0.3839041576174387,12,0.3910106391611962,1
OPTX,OPRX,0.11225046325122832,14,0.07446061765365156,1
OPTX,OPTXW,,0,,1
OPTX,RPTX,0.12223599309391421,14,0.3966807521497264,1
OPTX,OKTX,0.3432669265322013,4,-0.4267715651884437,1
OPTX,OPTT,0.12229421922470958,14,0.1977230905100668,1
OPTX,OPTU,0.10381870218905281,14,0.12215526881754647,1
OPTX,OSTX,0.13572195654602542,14,0.2443315587462995,1
CRWG,COWG,0.43820706599743076,10,0.5768398227808644,1
CRWG,CREG,0.11938415592612635,10,-0.025319410199239667,1
CRWG,CRWD,0.29299801434104555,10,0.40973605289249065,1
CRWG,CRWS,0.088747060352119,10,0.37876711111715744,1
CRWG,GRWG,-0.14119641315975753,10,-0.7182875584733928,1
CRWG,CRBG,0.09286757248968473,10,0.1628432187510197,1
SMCI,AMCI,-0.01684431476496586,19,-0.2552670769332946,1
SMCI,SMSI,0.2093943668079989,19,-0.10980958249294763,1
SMCI,SMTI,0.20722583521312563,19,-0.15243142004653915,1
SMCI,TMCI,0.1267920376167853,19,-0.030645181152589733,1
SMCI,CMCI,0.2609846514686479,19,0.40347061216811425,1
SMCI,MCI,0.08245603056989742,19,0.1485530227858594,1
SMCI,MSCI,0.1456154838656502,19,0.025410733751191936,1
SMCI,SCI,-0.08831898946548834,19,-0.2594727960928473,1
SMCI,SDCI,0.2621357231808439,19,0.4764240016744858,1
SMCI,SMC,0.19571342648088677,19,0.36586120603248834,1
SMCI,SMHI,0.1925125175767283,19,-0.16999395828863453,1
CLSK,CLBK,0.26151357303613554,14,0.5836314538942076,1
CLSK,CLIK,0.017982089565698255,14,-0.02578788733945184,1
CLSK,CLSKW,,0,,1
CLSK,CLST,0.10430515879787823,14,-0.18294839954463202,1
CLSK,CLS,0.37936144905812547,14,0.3863065762295487,1
AIRE,AIRG,0.06571037472848221,18,0.08046584665802486,1
AIRE,AIRJ,-0.05040752542488937,18,-0.36736621944502335,1
AIRE,AIRO,-0.05732231046555513,10,-0.4737261195743307,1
AIRE,AIRS,0.019121013218533107,18,-0.037220097863779916,1
AIRE,AIRT,0.01651791375933765,18,-0.06917677353301545,1
AIRE,APRE,0.07094592553978071,18,0.1294909001399575,1
AIRE,AURE,-0.023834687649288498,18,-0.04468236395837119,1
AIRE,AWRE,0.07763915540911792,18,-0.02814371679801517,1
AIRE,ACRE,0.04878682369124101,18,0.18364282958439415,1
AIRE,AIR,-0.043551268699014725,18,-0.2643663074935087,1
AIRE,AIRI,0.051321667856539833,18,-0.010336174918876733,1
AIRE,AKRE,0.5224971130528328,2,-1.0,1
AIRE,ARE,0.045603423504833596,18,0.019134750704433528,1
AIRE,AVRE,0.07630246947655889,18,0.10730515374600758,1
AIRE,IRE,0.2115169490395933,2,-1.0,1
AIRE,JIRE,0.09397596225013546,18,0.05838480266951184,1
SQQQ,CQQQ,-0.5137048674636414,18,-0.7658130983934027,1
TTD,DTD,0.30967365571156913,16,-0.4616739568502441,1
TTD,ETD,0.16519222978310824,16,-0.27601754124560196,1
TTD,HTD,0.24656398933782198,16,0.033140559553152704,1
TTD,MTD,0.2562479490127655,16,-0.19946470777184566,1
TTD,TD,0.17794639799092266,16,0.025581956047784397,1
TTD,THD,0.23289454642722646,16,0.12088374207477312,1
TTD,TLTD,0.27921704147491605,16,-0.28033708794473744,1
TTD,TT,0.23286419149259863,16,-0.02420048546430755,1
TTD,TTC,0.22720952275979286,16,-0.06182430141226464,1
TTD,TTI,0.19519527623102104,16,-0.005232424758417361,1
TTD,TYD,-0.13957717105637638,16,-0.37749552477037285,1
AG,AGH,4.2008651472919436e-05,10,-0.11849576612644204,1
AG,AHG,0.025672032059903867,12,0.0418404237799398,1
AG,AXG,0.041985796099431344,12,-0.25036484429580874,1
AG,AZ,0.12575980360763558,12,-0.13759014014894053,1
AG,CG,0.19066077574619544,12,0.029610978255198983,1
AG,JG,-0.11543514406678831,12,-0.27411076714074123,1
AG,KG,-0.04232076953987283,12,0.2739272296260004,1
AG,UG,0.08330794707806351,12,-0.09121295625971271,1
AG,ZG,0.0595727279937738,12,0.11202227861409438,1
AG,A,0.1481192253619232,12,0.16248936329987082,1
AG,AA,0.37823791145644187,12,0.14644252795655635,1
AG,AB,0.18581730009862676,12,0.1422167705525782,1
AG,ABG,0.12287680505241358,12,0.0073981816851979,1
AG,AD,0.30396115730969797,12,0.34820642654390505,1
AG,AEG,0.25414218698935476,12,0.48380863862376366,1
AG,AFG,0.10218008530040924,12,0.3545290558728932,1
AG,AGL,0.052935274463885795,12,0.0666699965409224,1
AG,AGM,-0.047040041194158624,12,-0.09133112862448658,1
AG,AGO,0.11039440260866179,12,0.3056746417087782,1
AG,AGX,0.26003632831675005,12,0.41157394374724915,1
AG,AI,0.18584860547874776,12,0.08793463749732093,1
AG,AIG,0.15174713062259806,12,0.49954347657780696,1
AG,AJG,0.04897942175607146,12,0.33543071351795833,1
AG,AL,0.24373047663873654,12,0.01901501362952124,1
AG,ALG,0.1291542502678792,12,0.1494742340544638,1
AG,AM,0.18381589179790778,12,0.4551649958610539,1
AG,AMG,0.23331163674859023,12,0.10431972018876726,1
AG,AN,0.12360884685911162,12,0.13739792789019709,1
AG,AP,0.11595245867436804,12,0.12339800180095953,1
AG,APG,0.20385054562439747,12,0.273145477479344,1
AG,AR,0.1975992076610086,12,0.23061655945880055,1
AG,AS,0.23571899277325123,12,0.15535803872381193,1
AG,ASG,0.2773097453051839,12,0.18048226016150737,1
AG,AU,0.6007328311203728,12,0.7637909410852044,1
AG,AX,0.034603551541163735,12,0.05278161188454845,1
AG,BG,0.11503450023136363,12,0.1244942254933798,1
AG,CAG,-0.06449803000844923,12,-0.19489626704465238,1
AG,DG,0.07516743576963107,12,0.25110658809163683,1
AG,EG,0.09546340649218515,12,0.2689312147961207,1
AG,FG,0.176049936666058,12,0.7100513796622102,1
AG,G,0.16328731730182922,12,0.7325160702232193,1
AG,HG,-0.009027973874376065,12,-0.40095060615878264,1
AG,IAG,0.6562568218169543,12,0.6491549126570233,1
AG,IG,0.06717599223603925,12,0.2102246704696949,1
AG,MG,0.21777207211579933,12,0.7189231828105553,1
AG,NG,0.3421335091828236,12,0.49278455426247453,1
AG,PAG,0.027782448399788887,12,0.052459315427504274,1
AG,PG,0.0013578166355400687,12,0.37675039175638503,1
AG,SG,0.057474526953362255,12,0.0962276568288798,1
AG,TG,0.1767217069521009,12,0.10258998712880629,1
AG,VG,0.23516521137642737,10,-0.042769285695035755,1
RENX,CENX,0.03091448075374007,14,0.17364947149298535,1
RENX,RENT,-0.055584861056944684,14,-0.3914734919231878,1
RENX,RGNX,0.0704952832972273,14,-0.1295575794037463,1
RENX,TENX,0.09152132202251334,14,0.36999719603448583,1
RENX,REPX,-0.025489376339128234,14,-0.3563036171197633,1
RENX,REX,0.04739965700139569,14,-0.23962487390140327,1
QUBT,UBT,-0.012092455924713209,17,-0.02737621524348862,1
TSLQ,TSLX,-0.32161017172832934,11,0.16586518423263005,1
TSLQ,TSQ,-0.24776313507354292,11,-0.3560968856350261,1
BULL,MULL,0.0436424041292531,22,0.09181073990561447,1
BULL,BALL,0.06614452247489234,22,0.11820024721127657,1
BULL,BILL,0.005360891430785219,22,-0.09662430798111345,1
BULL,BULZ,0.04205223407177032,22,0.022097143853675526,1
BULL,BURL,0.01782367695872924,22,-0.19300248354061944,1
BULL,DULL,0.0385919071246112,22,0.2063475044273227,1
BULL,QULL,0.06770442750315302,22,0.1133090990010454,1
BURU,BUUU,0.03095911395827879,6,0.006023689071922374,1
BURU,AURU,0.2615703088106871,0,,1
BURU,BURL,0.03921226745241669,15,-0.04202430493445062,1
BURU,GURU,0.044108456568565484,15,-0.3034752599141347,1
SOUN,SUUN,0.12980411465375977,11,0.3656868734662174,1
SOUN,SOMN,-0.1228801838327567,0,,1
SOUN,SON,0.26119474587230695,11,0.610035162714616,1
SOUN,SUN,0.14925717695725244,11,0.49504783881704373,1
RR,BRR,0.0713581453273414,8,-0.21267653834277897,1
RR,ORR,0.12328161479064136,16,0.16006203134731242,1
RR,RMR,0.08856002016642867,16,0.1143040800615882,1
RR,RRR,0.17469764524505194,16,0.2391393318902502,1
RR,AR,0.136232011087116,16,0.5386172305553295,1
RR,ARR,0.12079653719063144,16,0.3962649955645193,1
RR,BR,0.16108968245228675,16,0.3890518729755106,1
RR,CR,0.25274415715442455,16,0.4634163410513688,1
RR,FR,0.19722635890695198,16,0.1516567556690062,1
RR,HR,0.05702596216528806,16,0.07584963302013256,1
RR,IR,0.2720454356479802,16,0.593251222435647,1
RR,KR,-0.1649619856256763,16,-0.03575075779687789,1
RR,OR,0.08683974826191056,16,0.08265899919104723,1
RR,PR,0.12369334493251664,16,0.34174027107737925,1
RR,R,0.19764022956384866,16,0.5153894906640296,1
RR,RA,0.15712009892911186,16,-0.10749771424329443,1
RR,RB,0.3882235696504453,7,-0.15649188994260838,1
RR,RC,0.13712134044714439,16,0.33653469634702443,1
RR,RF,0.23640526756869315,16,0.49559019476658417,1
RR,RGR,0.13444677956685205,16,0.3197032290714729,1
RR,RH,0.11568925519897186,16,0.19921691638665565,1
RR,RL,0.2751639357690517,16,0.27582969653592604,1
RR,RM,0.23943738296023095,16,0.17039952557409754,1
RR,RNR,0.10405328861946637,16,0.4881653076875031,1
RR,RRC,0.1524663247864744,16,0.3541527578457353,1
RR,RRX,0.22729552850529006,16,0.2604579930085692,1
RR,RS,0.13918471137009802,16,0.332887809347339,1
RR,RW,0.34097780621521434,8,-0.005143955901868373,1
RR,RWR,0.17628591136437624,16,0.4412846586799349,1
RR,RY,0.24630218723908667,16,0.0755255101594026,1
RR,SR,0.014919254879154397,16,0.4834355172162443,1
RR,TR,0.02179782909287704,16,0.19363606810351197,1
META,MCTA,-0.23577794815947586,1,,1
META,MEHA,0.13648867068346285,1,,1
META,METC,0.09735958243584253,12,0.32293301173024935,1
META,QETA,-0.029430165942652124,12,-0.3918304067451975,1
META,BETA,0.1931179756945337,1,,1
META,MET,0.4893537152894009,12,0.46084059443828285,1
META,ZETA,0.41076166754126453,12,0.4067461497859956,1
AUR,ADUR,0.19198764192035309,18,0.29061742324882506,1
AUR,ASUR,0.4135359549441995,18,0.576245585154962,1
AUR,AURA,0.27510103467736047,18,0.15013281902188025,1
AUR,AVR,0.21150845007121064,18,0.04224086446128656,1
AUR,LAUR,0.27834413859808804,18,0.25482484978194836,1
AUR,TUR,0.11411367464136113,18,0.37619479108324644,1
AUR,ABR,0.2495168367746063,18,0.05300354413561137,1
AUR,ACR,0.18442388257304998,18,-0.023370846875829302,1
AUR,AER,0.256760799971596,18,-0.10090302735392269,1
AUR,AHR,0.2691305186570428,18,0.6420755654771537,1
AUR,AIR,0.2596670650331373,18,-0.1930478061012218,1
AUR,AKR,0.29675188707180133,18,0.3239303359445575,1
AUR,ALUR,0.08516495045718331,18,-0.008079274132852641,1
AUR,AMR,0.21086422187785528,18,0.05564343808581388,1
AUR,AOR,0.4896034769502165,18,0.6044930299031968,1
AUR,AR,0.26836984782313594,18,0.2630542702872348,1
AUR,ARR,0.29507599090764114,18,0.36373191542466,1
AUR,ASR,0.1833709976170473,18,-0.20789919008169266,1
AUR,ATR,0.21224421769560295,18,0.3953196455422154,1
AUR,AWR,-0.08636584347126038,18,0.2864510803844622,1
AUR,AXR,0.1771752192054307,18,-0.017034400090940278,1
AUR,BUR,0.3066584442797835,18,0.2983462055422654,1
AUR,MUR,0.2646784788638175,18,0.2685257573256016,1
GOOG,GOGO,0.16023441728474935,14,0.04874452004076139,1
GOOG,HOOG,0.40928041937015164,9,0.18412860039930834,1
GOOG,GDOG,0.26237400061094135,0,,1
GOOG,VOOG,0.6740534312502332,14,0.43964097592387774,1
