Target_Ticker,Target_Name,Candidate_Ticker,Candidate_Name,Distance
BTBT,"Bit Digital, Inc. - Ordinary Share",BDBT,Bluemonte Core Bond ETF,1
BTBT,"Bit Digital, Inc. - Ordinary Share",TBT,ProShares UltraShort Lehman 20  Year Treasury,1
ATPC,Agape ATP Corporation - Common Stock,ASPC,A SPAC III Acquisition Corp. - Class A Ordinary Shares,1
ATPC,Agape ATP Corporation - Common Stock,ATEC,"Alphatec Holdings, Inc. - Common Stock",1
ATPC,Agape ATP Corporation - Common Stock,ATLC,Atlanticus Holdings Corporation - Common Stock,1
ATPC,Agape ATP Corporation - Common Stock,ATRC,"AtriCure, Inc. - Common Stock",1
ATPC,Agape ATP Corporation - Common Stock,TPC,Tutor Perini Corporation Common Stock,1
IREN,IREN Limited - Ordinary Shares,IRON,"Disc Medicine, Inc. - Common Stock",1
IREN,IREN Limited - Ordinary Shares,AREN,"The Arena Group Holdings, Inc. Common Stock",1
MSFT,Microsoft Corporation - Common Stock,MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",1
RZLV,Rezolve AI PLC - Ordinary Shares,RZLT,"Rezolute, Inc. - Common Stock (NV)",1
RZLV,Rezolve AI PLC - Ordinary Shares,RZLVW,Rezolve AI PLC - Warrants,1
RZLV,Rezolve AI PLC - Ordinary Shares,RVLV,"Revolve Group, Inc. Class A Common Stock",1
ECDA,"ECD Automotive Design, Inc. - Common Stock",BCDA,"BioCardia, Inc. - Common Stock",1
ECDA,"ECD Automotive Design, Inc. - Common Stock",ECDAW,"ECD Automotive Design, Inc. - Warrant",1
ECDA,"ECD Automotive Design, Inc. - Common Stock",EUDA,Euda Health Holdings Limited - Ordinary Shares,1
CDE,"Coeur Mining, Inc. Common Stock",CDT,CDT Equity Inc. - Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",CDW,CDW Corporation - Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",CME,CME Group Inc. - Class A Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",CRE,Cre8 Enterprise Limited - Class A Ordinary Shares,1
CDE,"Coeur Mining, Inc. Common Stock",CUE,"Cue Biopharma, Inc. - Common Stock",1
CDE,"Coeur Mining, Inc. Common Stock",CADE,Cadence Bank Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",CAE,CAE Inc. Ordinary Shares,1
CDE,"Coeur Mining, Inc. Common Stock",CDRE,"Cadre Holdings, Inc. Common Stock",1
CDE,"Coeur Mining, Inc. Common Stock",CE,Celanese Corporation Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",CEE,"The Central and Eastern Europe Fund, Inc. (The) Common Stock",1
CDE,"Coeur Mining, Inc. Common Stock",CHE,Chemed Corp,1
CDE,"Coeur Mining, Inc. Common Stock",COE,"51Talk Online Education Group American depositary shares, each representing 60 Class A ordinary shares",1
CDE,"Coeur Mining, Inc. Common Stock",CVE,Cenovus Energy Inc Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",CXE,MFS High Income Municipal Trust Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",DE,Deere & Company Common Stock,1
CDE,"Coeur Mining, Inc. Common Stock",GDE,WisdomTree Efficient Gold Plus Equity Strategy Fund,1
CDE,"Coeur Mining, Inc. Common Stock",IDE,"Voya Infrastructure, Industrials and Materials Fund Common Shares of Beneficial Interest",1
CDE,"Coeur Mining, Inc. Common Stock",VDE,Vanguard Energy ETF,1
CIFR,Cipher Mining Inc. - Common Stock,CIFRW,Cipher Mining Inc. - Warrant,1
CIFR,Cipher Mining Inc. - Common Stock,RIFR,Russell Investments Global Infrastructure ETF,1
CIFR,Cipher Mining Inc. - Common Stock,CFR,"Cullen/Frost Bankers, Inc. Common Stock",1
CIFR,Cipher Mining Inc. - Common Stock,CITR,"General Enterprise Ventures, Inc. Common Stock",1
CIFR,Cipher Mining Inc. - Common Stock,XIFR,"XPLR Infrastructure, LP Common Units representing limited partner interests",1
WMT,Walmart Inc. - Common Stock,WCT,Wellchange Holdings Company Limited - Class A Ordinary shares,1
WMT,Walmart Inc. - Common Stock,WMG,Warner Music Group Corp. - Class A Common Stock,1
WMT,Walmart Inc. - Common Stock,YMT,Yimutian Inc. - American Depositary Shares; each representing 25 Class A ordinary shares,1
WMT,Walmart Inc. - Common Stock,AMT,American Tower Corporation (REIT) Common Stock,1
WMT,Walmart Inc. - Common Stock,CMT,Core Molding Technologies Inc Common Stock,1
WMT,Walmart Inc. - Common Stock,KMT,Kennametal Inc. Common Stock,1
WMT,Walmart Inc. - Common Stock,LMT,Lockheed Martin Corporation Common Stock,1
WMT,Walmart Inc. - Common Stock,MMT,MFS Multimarket Income Trust Common Stock,1
WMT,Walmart Inc. - Common Stock,MT,Arcelor Mittal NY Registry Shares NEW,1
WMT,Walmart Inc. - Common Stock,NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,1
WMT,Walmart Inc. - Common Stock,PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,1
WMT,Walmart Inc. - Common Stock,RMT,"Royce Micro-Cap Trust, Inc. Common Stock",1
WMT,Walmart Inc. - Common Stock,WAT,Waters Corporation Common Stock,1
WMT,Walmart Inc. - Common Stock,WIT,Wipro Limited Common Stock,1
WMT,Walmart Inc. - Common Stock,WM,"Waste Management, Inc. Common Stock",1
WMT,Walmart Inc. - Common Stock,WMB,"Williams Companies, Inc. (The) Common Stock",1
WMT,Walmart Inc. - Common Stock,WMK,"Weis Markets, Inc. Common Stock",1
WMT,Walmart Inc. - Common Stock,WMS,"Advanced Drainage Systems, Inc. Common Stock",1
WMT,Walmart Inc. - Common Stock,WST,"West Pharmaceutical Services, Inc. Common Stock",1
WMT,Walmart Inc. - Common Stock,WT,"WisdomTree, Inc. Common Stock",1
WMT,Walmart Inc. - Common Stock,WTM,"White Mountains Insurance Group, Ltd. Common Stock",1
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",LMNR,Limoneira Co - Common Stock,1
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",LUNG,Pulmonx Corporation - Common Stock,1
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",GUNR,FlexShares Global Upstream Natural Resources Index Fund ETF,1
WULF,TeraWulf Inc. - Common Stock,WOLF,"Wolfspeed, Inc. Common Stock New",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ABTS,Abits Group Inc - Ordinary Shares,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ALTS,ALT5 Sigma Corporation - Common Stock,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASNS,"Actelis Networks, Inc. - Common Stock",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASPS,Altisource Portfolio Solutions S.A. - Common Stock,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASST,"Strive, Inc. - Class A Common Stock",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTC,Astrotech Corporation - Common Stock,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTE,"Astec Industries, Inc. - Common Stock",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTH,Astrana Health Inc. - Common Stock,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTI,"Ascent Solar Technologies, Inc - Common Stock",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASYS,"Amtech Systems, Inc. - Common Stock",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",NSTS,"NSTS Bancorp, Inc. - Common Stock",1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",SATS,EchoStar Corporation - Common stock,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",AOTS,AOT Software Platform ETF,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ATS,ATS Corporation Common Shares,1
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",VSTS,Vestis Corporation Common Stock,1
APLD,Applied Digital Corporation - Common Stock,APLS,"Apellis Pharmaceuticals, Inc. - Common Stock",1
APLD,Applied Digital Corporation - Common Stock,APLT,"Applied Therapeutics, Inc. - Common Stock",1
APLD,Applied Digital Corporation - Common Stock,PALD,Direxion Daily PANW Bear 1X Shares,1
APLD,Applied Digital Corporation - Common Stock,UPLD,"Upland Software, Inc. - Common Stock",1
APLD,Applied Digital Corporation - Common Stock,ABLD,Abacus FCF Real Assets Leaders ETF,1
APLD,Applied Digital Corporation - Common Stock,APD,"Air Products and Chemicals, Inc. Common Stock",1
APLD,Applied Digital Corporation - Common Stock,JPLD,JPMorgan Limited Duration Bond ETF,1
APLD,Applied Digital Corporation - Common Stock,PLD,"Prologis, Inc. Common Stock",1
TSDD,GraniteShares 2x Short TSLA Daily ETF,MSDD,GraniteShares 2x Short MSTR Daily ETF,1
TSDD,GraniteShares 2x Short TSLA Daily ETF,SDD,ProShares UltraShort SmallCap600,1
BBD,Banco Bradesco Sa American Depositary Shares,BLBD,Blue Bird Corporation - Common Stock,1
BBD,Banco Bradesco Sa American Depositary Shares,BND,Vanguard Total Bond Market ETF,1
BBD,Banco Bradesco Sa American Depositary Shares,BTBD,"BT Brands, Inc. - Common Stock",1
BBD,Banco Bradesco Sa American Depositary Shares,WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",1
BBD,Banco Bradesco Sa American Depositary Shares,BB,BlackBerry Limited Common Stock,1
BBD,Banco Bradesco Sa American Depositary Shares,BBDC,"Barings BDC, Inc. Common Stock",1
BBD,Banco Bradesco Sa American Depositary Shares,BBT,Beacon Financial Corporation Common stock,1
BBD,Banco Bradesco Sa American Depositary Shares,BBU,Brookfield Business Partners L.P. Limited Partnership Units ,1
BBD,Banco Bradesco Sa American Depositary Shares,BBW,"Build-A-Bear Workshop, Inc. Common Stock",1
BBD,Banco Bradesco Sa American Depositary Shares,BBY,"Best Buy Co., Inc. Common Stock",1
BBD,Banco Bradesco Sa American Depositary Shares,BCD,abrdn Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,1
BBD,Banco Bradesco Sa American Depositary Shares,BKD,Brookdale Senior Living Inc. Common Stock,1
BBD,Banco Bradesco Sa American Depositary Shares,BLD,TopBuild Corp. Common Stock,1
BBD,Banco Bradesco Sa American Depositary Shares,BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),1
BBD,Banco Bradesco Sa American Depositary Shares,BYD,Boyd Gaming Corporation Common Stock,1
BBD,Banco Bradesco Sa American Depositary Shares,DBD,Diebold Nixdorf Incorporated Common stock,1
BBD,Banco Bradesco Sa American Depositary Shares,IBD,Inspire Corporate Bond ETF,1
BBD,Banco Bradesco Sa American Depositary Shares,PBD,Invesco Global Clean Energy ETF,1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPRX,OptimizeRx Corporation - Common Stock,1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPTXW,"Syntec Optics Holdings, Inc. - Warrant",1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",RPTX,Repare Therapeutics Inc. - Common Shares,1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OKTX,Tradr 2X Long OKTA Daily ETF,1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPTT,"Ocean Power Technologies, Inc. Common Stock",1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPTU,"Optimum Communications, Inc. Class A common stock",1
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OSTX,OS Therapies Incorporated Common Stock,1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,COWG,Pacer US Large Cap Cash Cows Growth Leaders ETF,1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CREG,Smart Powerr Corp. - Common Stock,1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRWS,"Crown Crafts, Inc. - Common Stock",1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRWV,"CoreWeave, Inc. - Class A Common Stock",1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,GRWG,GrowGeneration Corp. - Common Stock,1
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRBG,Corebridge Financial Inc. Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",AMCI,AMC Robotics Corporation - Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",SMSI,"Smith Micro Software, Inc. - Common Stock",1
SMCI,"Super Micro Computer, Inc. - Common Stock",SMTI,Sanara MedTech Inc. - Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",TMCI,"Treace Medical Concepts, Inc. - Common Stock",1
SMCI,"Super Micro Computer, Inc. - Common Stock",CMCI,VanEck CMCI Commodity Strategy ETF,1
SMCI,"Super Micro Computer, Inc. - Common Stock",MCI,Barings Corporate Investors Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",MSCI,MSCI Inc. Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",SCI,Service Corporation International Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",SDCI,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,1
SMCI,"Super Micro Computer, Inc. - Common Stock",SMC,Summit Midstream Corporation Common Stock,1
SMCI,"Super Micro Computer, Inc. - Common Stock",SMHI,SEACOR Marine Holdings Inc. Common Stock ,1
CLSK,"CleanSpark, Inc. - Common Stock",CLBK,"Columbia Financial, Inc. - Common Stock",1
CLSK,"CleanSpark, Inc. - Common Stock",CLIK,Click Holdings Limited - Ordinary Share,1
CLSK,"CleanSpark, Inc. - Common Stock",CLSKW,"CleanSpark, Inc. - Warrant",1
CLSK,"CleanSpark, Inc. - Common Stock",CLST,"Catalyst Bancorp, Inc. - common stock",1
CLSK,"CleanSpark, Inc. - Common Stock",CLS,"Celestica, Inc. Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,AIRG,"Airgain, Inc. - Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,AIRJ,AirJoule Technologies Corporation - Class A Common Stock,1
AIRE,reAlpha Tech Corp. - Common Stock,AIRO,"AIRO Group Holdings, Inc. - Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,AIRS,"AirSculpt Technologies, Inc. - Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,AIRT,"Air T, Inc. - Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,APRE,"Aprea Therapeutics, Inc. - Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,AURE,Aurelion Inc.  - Class A Ordinary Shares,1
AIRE,reAlpha Tech Corp. - Common Stock,AWRE,"Aware, Inc. - Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,ACRE,Ares Commercial Real Estate Corporation Common Stock,1
AIRE,reAlpha Tech Corp. - Common Stock,AIR,AAR Corp. Common Stock,1
AIRE,reAlpha Tech Corp. - Common Stock,AIRI,Air Industries Group Common Stock,1
AIRE,reAlpha Tech Corp. - Common Stock,AKRE,Akre Focus ETF,1
AIRE,reAlpha Tech Corp. - Common Stock,ARE,"Alexandria Real Estate Equities, Inc. Common Stock",1
AIRE,reAlpha Tech Corp. - Common Stock,AVRE,Avantis Real Estate ETF,1
AIRE,reAlpha Tech Corp. - Common Stock,IRE,Defiance Daily Target 2X Long IREN ETF,1
AIRE,reAlpha Tech Corp. - Common Stock,JIRE,JPMorgan International Research Enhanced Equity ETF,1
SQQQ,ProShares UltraPro Short QQQ,GQQQ,Astoria US Quality Growth Kings ETF,1
SQQQ,ProShares UltraPro Short QQQ,IQQQ,ProShares Nasdaq-100 High Income ETF,1
SQQQ,ProShares UltraPro Short QQQ,KQQQ,Kurv Technology Titans Select ETF,1
SQQQ,ProShares UltraPro Short QQQ,MQQQ,Tradr 2X Long Innovation 100 Monthly ETF,1
SQQQ,ProShares UltraPro Short QQQ,QQQ,"Invesco QQQ Trust, Series 1",1
SQQQ,ProShares UltraPro Short QQQ,TQQQ,ProShares UltraPro QQQ,1
SQQQ,ProShares UltraPro Short QQQ,YQQQ,YieldMax Short N100 Option Income Strategy ETF,1
SQQQ,ProShares UltraPro Short QQQ,CQQQ,Invesco China Technology ETF,1
C,"Citigroup, Inc. Common Stock",CA,Xtrackers California Municipal Bonds ETF,1
C,"Citigroup, Inc. Common Stock",CD,Chaince Digital Holdings Inc. - American Ordinary Shares,1
C,"Citigroup, Inc. Common Stock",CG,The Carlyle Group Inc. - Common Stock,1
C,"Citigroup, Inc. Common Stock",CV,"CapsoVision, Inc. - Common Stock",1
C,"Citigroup, Inc. Common Stock",KC,Kingsoft Cloud Holdings Limited - American Depositary Shares,1
C,"Citigroup, Inc. Common Stock",PC,Premium Catering (Holdings) Limited - Ordinary Shares,1
C,"Citigroup, Inc. Common Stock",TC,Token Cat Limited - American Depositary Shares,1
C,"Citigroup, Inc. Common Stock",VC,Visteon Corporation - Common Stock,1
C,"Citigroup, Inc. Common Stock",A,"Agilent Technologies, Inc. Common Stock",1
C,"Citigroup, Inc. Common Stock",B,Barrick Mining Corporation Common Shares,1
C,"Citigroup, Inc. Common Stock",BC,Brunswick Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",CB,Chubb Limited  Common Stock,1
C,"Citigroup, Inc. Common Stock",CC,Chemours Company (The) Common Stock,1
C,"Citigroup, Inc. Common Stock",CE,Celanese Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",CF,"CF Industries Holdings, Inc. Common Stock",1
C,"Citigroup, Inc. Common Stock",CI,The Cigna Group Common Stock,1
C,"Citigroup, Inc. Common Stock",CL,Colgate-Palmolive Company Common Stock,1
C,"Citigroup, Inc. Common Stock",CM,Canadian Imperial Bank of Commerce Common Stock,1
C,"Citigroup, Inc. Common Stock",CP,Canadian Pacific Kansas City Limited Common Shares,1
C,"Citigroup, Inc. Common Stock",CR,Crane Company Common Stock,1
C,"Citigroup, Inc. Common Stock",CW,Curtiss-Wright Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",D,"Dominion Energy, Inc. Common Stock",1
C,"Citigroup, Inc. Common Stock",DC,Dakota Gold Corp. Common Stock,1
C,"Citigroup, Inc. Common Stock",E,ENI S.p.A. Common Stock,1
C,"Citigroup, Inc. Common Stock",EC,Ecopetrol S.A. American Depositary Shares,1
C,"Citigroup, Inc. Common Stock",F,Ford Motor Company Common Stock,1
C,"Citigroup, Inc. Common Stock",FC,Franklin Covey Company Common Stock,1
C,"Citigroup, Inc. Common Stock",G,Genpact Limited Common Stock,1
C,"Citigroup, Inc. Common Stock",H,Hyatt Hotels Corporation Class A Common Stock,1
C,"Citigroup, Inc. Common Stock",J,Jacobs Solutions Inc. Common Stock,1
C,"Citigroup, Inc. Common Stock",L,Loews Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",LC,LendingClub Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",M,Macy's Inc Common Stock,1
C,"Citigroup, Inc. Common Stock",MC,Moelis & Company Class A Common Stock,1
C,"Citigroup, Inc. Common Stock",NC,"NACCO Industries, Inc. Common Stock",1
C,"Citigroup, Inc. Common Stock",O,Realty Income Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",OC,Owens Corning Inc Common Stock New,1
C,"Citigroup, Inc. Common Stock",Q,"Qnity Electronics, Inc. Common Stock",1
C,"Citigroup, Inc. Common Stock",R,"Ryder System, Inc. Common Stock",1
C,"Citigroup, Inc. Common Stock",RC,Ready Capital Corporation Common Stock,1
C,"Citigroup, Inc. Common Stock",S,"SentinelOne, Inc. Class A Common Stock",1
C,"Citigroup, Inc. Common Stock",T,AT&T Inc.,1
C,"Citigroup, Inc. Common Stock",U,Unity Software Inc. Common Stock,1
C,"Citigroup, Inc. Common Stock",V,Visa Inc.,1
C,"Citigroup, Inc. Common Stock",W,Wayfair Inc. Class A Common Stock,1
C,"Citigroup, Inc. Common Stock",XC,WisdomTree True Emerging Markets Fund,1
BMY,Bristol-Myers Squibb Company Common Stock,BMR,Beamr Imaging Ltd. - Ordinary Share,1
BMY,Bristol-Myers Squibb Company Common Stock,BSMY,Invesco BulletShares 2034 Municipal Bond ETF,1
BMY,Bristol-Myers Squibb Company Common Stock,BSY,"Bentley Systems, Incorporated - Class B Common Stock",1
BMY,Bristol-Myers Squibb Company Common Stock,BAMY,Brookstone Yield ETF,1
BMY,Bristol-Myers Squibb Company Common Stock,BBY,"Best Buy Co., Inc. Common Stock",1
BMY,Bristol-Myers Squibb Company Common Stock,BGY,Blackrock Enhanced International Dividend Trust,1
BMY,Bristol-Myers Squibb Company Common Stock,BMI,"Badger Meter, Inc. Common Stock",1
BMY,Bristol-Myers Squibb Company Common Stock,BMO,Bank Of Montreal Common Stock,1
BMY,Bristol-Myers Squibb Company Common Stock,BNY,BlackRock New York Municipal Income Trust,1
BMY,Bristol-Myers Squibb Company Common Stock,BY,"Byline Bancorp, Inc. Common Stock",1
BMY,Bristol-Myers Squibb Company Common Stock,BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,1
BMY,Bristol-Myers Squibb Company Common Stock,FMY,First Trust Mortgage Income Fund Common Shares of Beneficial Interest,1
BMY,Bristol-Myers Squibb Company Common Stock,HMY,Harmony Gold Mining Company Limited,1
BMY,Bristol-Myers Squibb Company Common Stock,PBMY,PGIM S&P 500 Buffer 20 ETF - May,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",DTD,WisdomTree U.S. Total Dividend Fund,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",ETD,Ethan Allen Interiors Inc. Common Stock,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",MTD,"Mettler-Toledo International, Inc. Common Stock",1
TTD,"The Trade Desk, Inc. - Class A Common Stock",TD,Toronto Dominion Bank (The) Common Stock,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",THD,iShares MSCI Thailand ETF,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",TT,Trane Technologies plc,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",TTC,Toro Company (The) Common Stock,1
TTD,"The Trade Desk, Inc. - Class A Common Stock",TTI,"Tetra Technologies, Inc. Common Stock",1
TTD,"The Trade Desk, Inc. - Class A Common Stock",TYD,Direxion Daily 10-Yr Treasury Bull 3x Shrs,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGH,Aureus Greenway Holdings Inc. - Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AHG,Akso Health Group - American Depositary Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AXG,Solowin Holdings - Class A Ordinary Share,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),CG,The Carlyle Group Inc. - Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),JG,Aurora Mobile Limited - American Depositary Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),KG,"Kestrel Group, Ltd. - Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),UG,"United-Guardian, Inc. - Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ZG,"Zillow Group, Inc. - Class A Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),A,"Agilent Technologies, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AA,Alcoa Corporation Common Stock ,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AB,AllianceBernstein Holding L.P.  Units,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ABG,Asbury Automotive Group Inc Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AD,"Array Digital Infrastructure, Inc. Common Shares",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AEG,Aegon Ltd. New York Registry Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AFG,"American Financial Group, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGL,"agilon health, inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGM,Federal Agricultural Mortgage Corporation Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGO,Assured Guaranty Ltd. Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGX,"Argan, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AI,"C3.ai, Inc. Class A Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AIG,"American International Group, Inc. New Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AJG,Arthur J. Gallagher & Co. Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AL,Air Lease Corporation Class A Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ALG,"Alamo Group, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AM,Antero Midstream Corporation Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AMG,"Affiliated Managers Group, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AN,"AutoNation, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AP,Ampco-Pittsburgh Corporation Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),APG,APi Group Corporation Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AR,Antero Resources Corporation Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AS,"Amer Sports, Inc. Ordinary Shares",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ASG,"Liberty All-Star Growth Fund, Inc.",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AU,AngloGold Ashanti PLC Ordinary Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AX,"Axos Financial, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),BG,Bunge Limited Common Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),CAG,"ConAgra Brands, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),DG,Dollar General Corporation Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),EG,"Everest Group, Ltd. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),FG,"F&G Annuities & Life, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),G,Genpact Limited Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),HG,"Hamilton Insurance Group, Ltd. Class B Common Shares",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),IAG,Iamgold Corporation Ordinary Shares,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),IG,Principal Investment Grade Corporate Active ETF,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),MG,Mistras Group Inc Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),NG,Novagold Resources Inc.,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),PAG,"Penske Automotive Group, Inc. Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),PG,Procter & Gamble Company (The) Common Stock,1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),SG,"Sweetgreen, Inc. Class A Common Stock",1
AG,First Majestic Silver Corp. Ordinary Shares (Canada),TG,Tredegar Corporation Common Stock,1
